job_url,source,title,company,location,description,seniority,tags,raw_source_file,seniority_inferred
https://rejobs.org/en/renewable-energy-jobs/111682-rd-project-manager-fronius,rejobs,R&D Project Manager,Fronius,"Portage, Indiana, United States","R&D Project Manager at Fronius in Portage, Indiana.",SENIOR,EPC Management | Photovoltaic Systems | Power Electronics | Solar Installation | Solar O&M | Project Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112126-senior-electrical-engineer-eos-energy-enterprises,rejobs,Senior Electrical Engineer,Eos Energy Enterprises,"Edison, United States","Senior Electrical Engineer at Eos Energy in Edison, USA.",SENIOR,Battery Technology | Distributed Energy Resources | Power Electronics | Battery Management Systems,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112032-senior-manager-financial-planning-analysis-power-factors,rejobs,"Senior Manager, Financial Planning & Analysis",Power Factors,"Boston, Massachusetts, United States",Senior Manager FP&A at Power Factors in Boston.,SENIOR,Energy Analytics | AI for Energy | Energy Policy,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112417-community-place-manager-transgrid,rejobs,Community Place Manager,TransGrid,"Tamworth, NSW, Australia","Community Place Manager at TransGrid in Tamworth, Australia.",SENIOR,Environmental Management | Infrastructure Development | Community Energy | Stakeholder Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111092-real-estate-acquisitions-lead-terawatt-infrastructure,rejobs,Real Estate Acquisitions Lead,TeraWatt Infrastructure,"San Francisco, California, United States","Join TeraWatt Infrastructure as a Real Estate Acquisitions Lead in San Francisco, California. Manage deal pipelines and collaborate across teams to secure land for EV charging hubs.",SENIOR,Energy Economics | Project Management | EV Charging Infrastructure,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/110764-planning-control-specialist-mwd-nadara,rejobs,Planning & Control Specialist (m/w/d),Nadara,"Milan, Italy","Join Nadara as a Planning & Control Specialist in Milan, Italy.",SENIOR,Energy Auditing | Energy Economics | Project Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111199-product-lead-trading-infrastructure-mfd-encavis-gmbh,rejobs,Product Lead Trading Infrastructure (m/f/d),ENCAVIS,"Hamburg, Germany","Join ENCAVIS as Product Lead Trading Infrastructure in Hamburg, Germany. Drive the development of trading systems for renewable energy. Enjoy flexible working, health benefits, and a great office location.",SENIOR,Virtual Power Plant | Analytics | Energy Trading | Product Development,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/110824-hv-training-and-technical-support-specialist-mwd-solv-energy-llc,rejobs,HV Training and Technical Support Specialist (m/w/d),"SOLV Energy, LLC","San Diego, California, United States","Join SOLV Energy as an HV Training and Technical Support Specialist in San Diego, California. Ensure safety and provide technical training for high voltage operations.",SENIOR,EPC Management | High Voltage | Safety Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/110925-revenue-operations-manager-lunar-energy,rejobs,Revenue Operations Manager,Lunar Energy,"Mountain View, California, United States","Join Lunar Energy as a Revenue Operations Manager in Mountain View, California, and drive efficiency in revenue systems.",SENIOR,Clean Energy Innovation | Customer Management | Production Planning | Analytics,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/110609-senior-internal-auditor-sox-compliance-business-process-controls-mwd-enphase,rejobs,"Senior Internal Auditor, SOX Compliance & Business Process Controls (m/w/d)",Enphase,"Arlington, Texas, United States","Join Enphase as a Senior Internal Auditor in Arlington, Texas, focusing on SOX compliance and business process controls.",SENIOR,Energy Governance | Energy Policy | Compliance | Risk Management | Supply Chain Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/110440-compliance-manager-nextera-energy,rejobs,Compliance Manager,NextEra Energy,"Juno Beach, Florida, United States","Join NextEra Energy as a Compliance Manager in Juno Beach, Florida.",SENIOR,Energy Governance | Energy Policy | Compliance | Regulatory Compliance,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/110786-product-marketing-manager-data-forecasts-volue,rejobs,Product Marketing Manager - Data & Forecasts,Volue,"Gdańsk, Poland",Join Volue as a Product Marketing Manager in Gdańsk or Madrid!,SENIOR,Energy Analytics | Clean Energy Innovation | Digital Marketing | Market Analysis | Product Development | Sales and Marketing,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/110710-operations-manager-enviva,rejobs,Operations Manager,Enviva,"Hamlet, North Carolina, United States","Join Enviva as an Operations Manager in Hamlet, North Carolina, overseeing plant operations for sustainable wood bioenergy production.",SENIOR,Bioenergy | Sustainable Agriculture | Safety Management | Operations Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111056-market-operations-intern-peak-power,rejobs,Market Operations Intern,Peak Power,"Toronto, Ontario, Canada","Join Peak Power as a Market Operations Intern in Toronto, Canada!",INTERNSHIP,Battery Management Systems | Behind the Meter | Demand Response | Energy Analytics,rejobs_evp.csv,INTERNSHIP
https://rejobs.org/en/renewable-energy-jobs/110673-lead-mechanical-engineer-busbar-design-analysis-kk-wind-solutions,rejobs,"Lead Mechanical Engineer, Busbar Design & Analysis",KK Wind Solutions,"Ikast, Denmark","Join KK Wind Solutions as a Lead Mechanical Engineer in Ikast, Denmark.",SENIOR,Battery Technology | Power Electronics | Thermal Energy | Mechanical Engineering,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/110451-rd-experienced-professional-hitachi-energy,rejobs,R&D Experienced Professional,Hitachi Energy,"Vadodara, Gujarat, India","Join Hitachi Energy as an R&D Experienced Professional in Vadodara, India.",MID_LEVEL,EPC Management | Engineering Management | Product Development | High Voltage,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/110922-gtm-intern-mwd-lunar-energy,rejobs,GTM Intern (m/w/d),Lunar Energy,"Mountain View, California, United States","Join Lunar Energy as a GTM Intern in Mountain View, California, and help drive clean energy solutions.",INTERNSHIP,Distributed Energy Resources | Energy Analytics | Community Energy | Energy Policy,rejobs_evp.csv,INTERNSHIP
https://rejobs.org/en/renewable-energy-jobs/110484-grid-performance-analytics-and-reporting-senior-specialist-southern-california-edison,rejobs,Grid Performance Analytics and Reporting Senior Specialist,Southern California Edison,"Pomona, California, United States","Join Southern California Edison as a Grid Performance Analytics and Reporting Senior Specialist in Pomona, California.",SENIOR,Energy Analytics | Performance Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111189-associate-gis-analyst-mwd-boralex,rejobs,Associate GIS Analyst (m/w/d),Boralex,"Ringwood, Hampshire, United Kingdom","Join Boralex as an Associate GIS Analyst in Ringwood, UK, focusing on renewable energy projects.",MID_LEVEL,Data | GIS | Geospatial Analysis | Onshore Wind Energy,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/111195-senior-portfolio-manager-project-development-mwd-encavis-gmbh,rejobs,Senior Portfolio Manager - Project Development (m/w/d),ENCAVIS,"Ottobrunn, Germany","Join ENCAVIS as a Senior Portfolio Manager in Germany, driving renewable energy projects.",SENIOR,Photovoltaics | Clean Energy Innovation | Contract Management | Data | Project Management | Portfolio Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111151-research-associate-teri-the-energy-and-resources-institute,rejobs,Research Associate,TERI - The Energy and Resources Institute,"Delhi, India","Join TERI as a Research Associate in Delhi, India, focusing on energy audits.",MID_LEVEL,Energy Auditing | Industrial Engineering,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/110997-operations-assistant-mwd-lundsby-renewable-solutions-as,rejobs,Operations Assistant (m/w/d),Lundsby Renewable Solutions A/S,"Tønder, Denmark","Join Lundsby Renewable Solutions as an Operations Assistant in Tønder, Denmark.",ENTRY_JUNIOR,Preventive Maintenance | Commissioning | Biogas Energy | Operations Management,rejobs_evp.csv,ENTRY_JUNIOR
https://rejobs.org/en/renewable-energy-jobs/111035-staff-software-engineer-i-energyhub,rejobs,Staff Software Engineer I,EnergyHub,United States,Join EnergyHub as a Staff Software Engineer I in the United States!,MID_LEVEL,Distributed Energy Resources | Smart Energy Systems,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/110612-senior-strategic-sales-manager-datacenter-power-systems-enphase,rejobs,Senior Strategic Sales Manager - Datacenter Power Systems,Enphase,United States,"Join Enphase as a Senior Strategic Sales Manager in the United States, focusing on datacenter power systems.",SENIOR,Energy Asset Valuation | Power Electronics,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111049-power-electronics-engineer-h55,rejobs,Power Electronics Engineer,H55,"Sion, Switzerland","Join H55 as a Power Electronics Engineer in Sion, Switzerland.",MID_LEVEL,Battery Management Systems | Control Engineering | Power Electronics | Electrical Engineering,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/111167-senior-power-systems-engineer-transgrid,rejobs,Senior Power Systems Engineer,TransGrid,"Sydney, Australia",Join TransGrid as a Senior Power Systems Engineer in Australia.,SENIOR,Power Electronics | Project Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/110722-site-electrical-engineer-mwd-ib-vogt,rejobs,Site Electrical Engineer (m/w/d),ib vogt,"Iloilo City, Philippines","Join ib vogt as a Site Electrical Engineer in Iloilo City, Philippines.",MID_LEVEL,EPC Management | Photovoltaic Systems | Power Electronics | Solar Installation | Solar O&M,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/111228-senior-controls-engineer-scada-terabase-energy,rejobs,Senior Controls Engineer - SCADA,Terabase Energy,United States,"Join Terabase Energy as a Senior Controls Engineer in the United States, focusing on renewable energy projects.",SENIOR,Hybrid Power Plants | Power Electronics | Control Engineering | SCADA,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/110534-key-account-manager-sales-b2b-fmd-axpo,rejobs,Key Account Manager Sales B2B (f/m/d),Axpo,"Lisbon, Portugal","Join Axpo as a Key Account Manager in Lisbon, Portugal, driving growth in energy sales.",SENIOR,Business Development | Energy Policy | Power Purchase Agreement | Sales and Marketing,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/110850-junior-finance-controller-second-foundation,rejobs,Junior Finance Controller,Second Foundation,"Prague, Czech Republic","Join Second Foundation as a Junior Finance Controller in Prague, Czech Republic.",ENTRY_JUNIOR,Energy Auditing | Energy Economics | Financial Services,rejobs_evp.csv,ENTRY_JUNIOR
https://rejobs.org/en/renewable-energy-jobs/111055-marketing-internship-nautilus-solar-energy,rejobs,Marketing Internship,Nautilus Solar Energy,"Chicago, United States","Join Nautilus Solar Energy as a Marketing Intern in Chicago, US.",INTERNSHIP,Distributed Energy Resources | Energy Access | Community Solar | Marketing and Communications,rejobs_evp.csv,INTERNSHIP
https://rejobs.org/en/renewable-energy-jobs/111013-program-manager-mwd-selco-foundation,rejobs,Program Manager (m/w/d),SELCO Foundation,"Pune, India","Join SELCO Foundation as a Program Manager in Pune, India, focusing on sustainable energy solutions for livelihoods.",SENIOR,Sustainable Agriculture | Stakeholder Management | Training & Development | Community Energy | Energy Access,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111237-junior-tradingresearch-analyst-environmental-commodities-targray,rejobs,Junior Trading/Research Analyst - Environmental Commodities,Targray,"Gurugram, India","Join Targray as a Junior Trading/Research Analyst in Gurugram, India.",ENTRY_JUNIOR,Energy Trading | Research and Development | System Analysis | Market Analysis,rejobs_evp.csv,ENTRY_JUNIOR
https://rejobs.org/en/renewable-energy-jobs/110671-senior-lead-operations-analyst-mwd-kk-wind-solutions,rejobs,Senior Lead - Operations Analyst (m/w/d),KK Wind Solutions,"Bengaluru, India","Join KK Wind Solutions as a Senior Lead - Operations Analyst in Bengaluru, India.",SENIOR,AI for Energy | Business Development | Analytics | Manufacturing | Supply Chain Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/110796-field-service-engineer-aeg-power-solutions,rejobs,Field Service Engineer,AEG Power Solutions,"Kuala Lumpur, Malaysia","Join AEG Power Solutions as a Field Service Engineer in Kuala Lumpur, Malaysia.",MID_LEVEL,Battery Management Systems | Power Electronics | Customer Management | Service Management | Maintenance | Health & Safety | Project Management,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/110724-electrical-engineer-iii-operations-engineering-invenergy,rejobs,"Electrical Engineer III, Operations Engineering",Invenergy,"Chicago, United States","Join Invenergy as an Electrical Engineer III in Chicago, USA.",MID_LEVEL,EPC Management | Power Electronics | Regulatory Compliance | Electrical Engineering,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/110958-commercial-battery-offtake-lead-econergy,rejobs,Commercial Battery Offtake Lead,Econergy Renewable Energy,"London, United Kingdom",Join Econergy in London as a Commercial Battery Offtake Lead.,SENIOR,Battery Technology | Distributed Energy Resources | Project Finance | Battery Management Systems,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/110923-senior-firmware-engineer-lunar-energy,rejobs,Senior Firmware Engineer,Lunar Energy,"London, United Kingdom",Join Lunar Energy as a Senior Firmware Engineer in London or Mountain View. Develop firmware for innovative home battery systems and enjoy flexible working options.,SENIOR,Battery Management Systems | Battery Technology | Power Electronics,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/110444-senior-financial-analyst-project-valuation-nextera-energy,rejobs,Senior Financial Analyst Project Valuation,NextEra Energy,"Juno Beach, Florida, United States","Join NextEra Energy as a Senior Financial Analyst in Juno Beach, Florida. Analyze investments and prepare valuations for energy projects. Enjoy a supportive work environment and opportunities for professional growth.",SENIOR,Energy Economics | Financial Services | Project Finance | Energy Due Diligence,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/110896-electrical-engineer-helion-energy,rejobs,Electrical Engineer,Helion Energy,"Everett, United States","Join Helion Energy as an Electrical Engineer in Everett, WA, and help build the world's first fusion power plant.",MID_LEVEL,Turbine Operations | High Voltage | Power Electronics | Electrical Engineering,rejobs_evp.csv,MID_LEVEL
